Gene1,Gene2
ALYREF,PQBP1
PQBP1,HNRNPA1
PQBP1,GTF2F2
GTF2F2,PQBP1
PQBP1,ELAVL2
ELAVL2,PQBP1
PQBP1,POLR2H
POLR2H,PQBP1
PQBP1,SRSF5
SRSF5,PQBP1
PQBP1,HNRNPA2B1
PQBP1,CDC5L
CDC5L,PQBP1
PQBP1,SNRPB
SNRPB,PQBP1
PQBP1,POLR2I
POLR2I,PQBP1
PQBP1,WBP11
WBP11,PQBP1
PQBP1,PLRG1
PLRG1,PQBP1
PQBP1,SRSF2
SRSF2,PQBP1
PQBP1,POLR2F
POLR2F,PQBP1
PQBP1,POLR2E
POLR2E,PQBP1
PQBP1,HNRNPH1
PQBP1,POLR2K
POLR2K,PQBP1
PQBP1,POLR2B
POLR2B,PQBP1
PQBP1,HNRNPUL1
HNRNPUL1,PQBP1
PQBP1,SRRM1
SRRM1,PQBP1
PQBP1,SNRPF
PQBP1,SNRPD1
SNRPD1,PQBP1
PQBP1,SRSF9
SRSF9,PQBP1
PQBP1,RBMX
RBMX,PQBP1
PQBP1,SNW1
SNW1,PQBP1
PQBP1,SRSF6
SRSF6,PQBP1
PQBP1,SRSF1
SRSF1,PQBP1
PMS1,NTHL1
NEIL2,NTHL1
POLR2C,GTF2F1
GTF2F1,POLR2C
POLR2C,YBX1
YBX1,POLR2C
POLR2C,POLR1B
POLR1B,POLR2C
POLR2C,NME2
NME2,POLR2C
POLR2C,POLR1A
POLR1A,POLR2C
POLR2C,POU2F1
POU2F1,POLR2C
POLR2C,POLR2J
POLR2J,POLR2C
POLR2C,ZNRD1
ZNRD1,POLR2C
POLR2C,HIST2H2BE
HIST2H2BE,POLR2C
POLR2C,HNRNPR
HNRNPR,POLR2C
POLR2C,AFF4
AFF4,POLR2C
POLR2C,HDAC3
HDAC3,POLR2C
POLR2C,TAF5
TAF5,POLR2C
POLR2C,RNPS1
RNPS1,POLR2C
POLR2C,EED
EED,POLR2C
POLR2C,H2AFZ
POLR2C,COPS5
COPS5,POLR2C
POLR2C,HNRNPK
HNRNPK,POLR2C
POLR2C,SP1
SP1,POLR2C
POLR2C,NANOG
NANOG,POLR2C
POLR2C,CTCF
CTCF,POLR2C
POLR2C,DDB1
DDB1,POLR2C
POLR2C,CTDP1
CTDP1,POLR2C
POLR2C,NCOR1
NCOR1,POLR2C
POLR2C,SUGP1
SUGP1,POLR2C
POLR2C,PBX1
PBX1,POLR2C
POLR2C,ERCC2
ERCC2,POLR2C
POLR2C,MED14
MED14,POLR2C
POLR2C,POLR1E
POLR1E,POLR2C
POLR2C,RAN
POLR2C,POLR3H
POLR3H,POLR2C
POLR2C,ZNF143
ZNF143,POLR2C
POLR2C,EPAS1
EPAS1,POLR2C
POLR2C,SUZ12
SUZ12,POLR2C
POLR2C,POLD2
POLR2C,POLR3F
POLR3F,POLR2C
POLR2C,HNRNPA1
POLR2C,MED6
MED6,POLR2C
POLR2C,ELAVL2
ELAVL2,POLR2C
POLR2C,POLR2H
POLR2H,POLR2C
POLR2C,CTR9
CTR9,POLR2C
POLR2C,SRSF5
SRSF5,POLR2C
POLR2C,TCEB1
TCEB1,POLR2C
POLR2C,PAX6
PAX6,POLR2C
POLR2C,CDC5L
CDC5L,POLR2C
POLR2C,SNRPB
SNRPB,POLR2C
POLR2C,TCEB3
TCEB3,POLR2C
POLR2C,RBBP4
RBBP4,POLR2C
POLR2C,ATM
ATM,POLR2C
POLR2C,WBP11
WBP11,POLR2C
POLR2C,RXRA
RXRA,POLR2C
POLR2C,PLRG1
PLRG1,POLR2C
POLR2C,MED21
MED21,POLR2C
POLR2C,GTF2A2
GTF2A2,POLR2C
POLR2C,TCEB2
TCEB2,POLR2C
POLR2C,POLR2E
POLR2E,POLR2C
POLR2C,HNRNPH1
POLR2C,POLR2B
POLR2B,POLR2C
POLR2C,MED7
MED7,POLR2C
POLR2C,HNRNPUL1
HNRNPUL1,POLR2C
POLR2C,SNRPF
POLR2C,COPS2
COPS2,POLR2C
POLR2C,FANCI
POLR2C,PKM
POLR2C,TCEA1
TCEA1,POLR2C
POLR2C,RBMX
RBMX,POLR2C
POLR2C,TAF13
TAF13,POLR2C
POLR2C,SRSF6
SRSF6,POLR2C
POLR2C,POLR1D
POLR1D,POLR2C
POLR2C,SRSF1
SRSF1,POLR2C
POLR2C,POLR3D
POLR3D,POLR2C
POLR2C,JUN
JUN,POLR2C
POLR2C,SSRP1
SSRP1,POLR2C
POLR2C,POLR3K
POLR2C,DDX5
DDX5,POLR2C
POLR2C,RARG
RARG,POLR2C
POLR2C,SNRPA
POLR2C,POLR2G
POLR2G,POLR2C
POLR2C,HIST1H2BD
HIST1H2BD,POLR2C
POLR2C,SRSF3
SRSF3,POLR2C
POLR2C,MAFB
MAFB,POLR2C
POLR2C,WDR5
WDR5,POLR2C
POLR2C,TCEA2
TCEA2,POLR2C
POLR2C,TBP
TBP,POLR2C
POLR2C,HIST1H2BN
HIST1H2BN,POLR2C
POLR2C,YY1
YY1,POLR2C
POLR2C,HNRNPD
HNRNPD,POLR2C
POLR2C,POLR2L
POLR2L,POLR2C
POLR2C,POLR2D
POLR2D,POLR2C
POLR2C,TAF9B
TAF9B,POLR2C
POLR2C,MLLT1
MLLT1,POLR2C
POLR2C,GTF2H2
GTF2H2,POLR2C
POLR2C,ZC3H8
ZC3H8,POLR2C
POLR2C,TAF6
TAF6,POLR2C
POLR2C,ALYREF
ALYREF,POLR2C
POLR2C,FANCD2
POLR2C,PKNOX1
PKNOX1,POLR2C
POLR2C,PCNA
POLR2C,GTF2F2
GTF2F2,POLR2C
POLR2C,GTF2A1
GTF2A1,POLR2C
POLR2C,SRSF10
SRSF10,POLR2C
POLR2C,SNAPC2
SNAPC2,POLR2C
POLR2C,HNRNPA2B1
POLR2C,SOX2
SOX2,POLR2C
POLR2C,EP300
EP300,POLR2C
POLR2C,TAF12
TAF12,POLR2C
POLR2C,POLR2I
POLR2I,POLR2C
POLR2C,SRSF2
SRSF2,POLR2C
POLR2C,POLR2F
POLR2F,POLR2C
POLR2C,TAF11
TAF11,POLR2C
POLR2C,POLR2K
POLR2K,POLR2C
POLR2C,GTF2H3
GTF2H3,POLR2C
POLR2C,ELL2
ELL2,POLR2C
POLR2C,BRCA1
BRCA1,POLR2C
POLR2C,ERCC8
ERCC8,POLR2C
POLR2C,TBPL1
TBPL1,POLR2C
POLR2C,SNAPC5
SNAPC5,POLR2C
POLR2C,RFC1
RFC1,POLR2C
POLR2C,HMGN1
HMGN1,POLR2C
POLR2C,SRRM1
SRRM1,POLR2C
POLR2C,ERCC3
ERCC3,POLR2C
POLR2C,NCOA6
NCOA6,POLR2C
POLR2C,SNRPD1
SNRPD1,POLR2C
POLR2C,RBFOX2
RBFOX2,POLR2C
POLR2C,POLR3E
POLR3E,POLR2C
POLR2C,NELFCD
NELFCD,POLR2C
POLR2C,SRSF9
SRSF9,POLR2C
POLR2C,EZH2
EZH2,POLR2C
POLR2C,RARA
RARA,POLR2C
POLR2C,SNW1
SNW1,POLR2C
POLR2C,TAF7
TAF7,POLR2C
POLR2C,RBBP7
RBBP7,POLR2C
POLR2C,GTF2E1
GTF2E1,POLR2C
MAZ,BPTF
BPTF,MAZ
GABPB1,STMN1
GABPB1,TUBB2B
GABPB1,GABPA
GABPA,GABPB1
GABPB1,YAF2
YAF2,GABPB1
GABPB1,KIF5A
GABPB1,RYBP
RYBP,GABPB1
GABPB1,YY1
YY1,GABPB1
GABPB1,TUBB
GABPB1,PLK1
GABPB1,TUBA1B
GABPB1,TUBA1A
GABPB1,CTSB
BMP4,SCG3
MEN1,SCG3
MCM7,RNASEH2A
MCM6,RNASEH2A
PTTG1,RNASEH2A
MCM2,RNASEH2A
RAD51,RNASEH2A
MCM3,RNASEH2A
MCM4,RNASEH2A
AES,HDAC1
HDAC1,AES
AES,CTBP1
CTBP1,AES
SNAPC2,POLR3D
POLR3D,SNAPC2
SNAPC2,GTF2F1
GTF2F1,SNAPC2
SNAPC2,POLR3K
SNAPC2,POLR2G
POLR2G,SNAPC2
SNAPC2,POLR2I
POLR2I,SNAPC2
SNAPC2,POU2F1
POU2F1,SNAPC2
SNAPC2,POLR2J
POLR2J,SNAPC2
SNAPC2,POLR3G
SNAPC2,GTF2A2
GTF2A2,SNAPC2
SNAPC2,POLR2F
POLR2F,SNAPC2
SNAPC2,TAF11
TAF11,SNAPC2
SNAPC2,POLR2E
POLR2E,SNAPC2
SNAPC2,TBP
TBP,SNAPC2
SNAPC2,POLR2K
POLR2K,SNAPC2
SNAPC2,TAF5
TAF5,SNAPC2
SNAPC2,BDP1
BDP1,SNAPC2
SNAPC2,SP1
SP1,SNAPC2
SNAPC2,POLR2L
POLR2L,SNAPC2
SNAPC2,ELL2
ELL2,SNAPC2
SNAPC2,POLR2D
POLR2D,SNAPC2
SNAPC2,SNAPC5
SNAPC5,SNAPC2
SNAPC2,POLR2B
POLR2B,SNAPC2
SNAPC2,POLR1C
POLR1C,SNAPC2
SNAPC2,ZC3H8
ZC3H8,SNAPC2
SNAPC2,POLR3E
POLR3E,SNAPC2
SNAPC2,TAF6
TAF6,SNAPC2
SNAPC2,POLR3H
POLR3H,SNAPC2
SNAPC2,ZNF143
ZNF143,SNAPC2
SNAPC2,TAF13
TAF13,SNAPC2
SNAPC2,POLR3F
POLR3F,SNAPC2
SNAPC2,POLR1D
POLR1D,SNAPC2
SNAPC2,GTF2F2
GTF2F2,SNAPC2
SNAPC2,GTF2A1
GTF2A1,SNAPC2
SNAPC2,GTF2E1
GTF2E1,SNAPC2
SNAPC2,POLR2H
POLR2H,SNAPC2
POLR2I,JUN
JUN,POLR2I
POLR2I,GTF2F1
GTF2F1,POLR2I
POLR2I,SSRP1
SSRP1,POLR2I
POLR2I,POLR3K
POLR2I,DDX5
DDX5,POLR2I
POLR2I,RARG
RARG,POLR2I
POLR2I,SNRPA
POLR2I,YBX1
YBX1,POLR2I
POLR2I,POLR2G
POLR2G,POLR2I
POLR2I,POLR1B
POLR1B,POLR2I
POLR2I,HIST1H2BD
HIST1H2BD,POLR2I
POLR2I,SRSF3
SRSF3,POLR2I
POLR2I,MAFB
MAFB,POLR2I
POLR2I,POU2F1
POU2F1,POLR2I
POLR2I,POLR2J
POLR2J,POLR2I
POLR2I,ZNRD1
ZNRD1,POLR2I
POLR2I,WDR5
WDR5,POLR2I
POLR2I,TCEA2
TCEA2,POLR2I
POLR2I,HIST2H2BE
HIST2H2BE,POLR2I
POLR2I,HNRNPR
HNRNPR,POLR2I
POLR2I,AFF4
AFF4,POLR2I
POLR2I,TBP
TBP,POLR2I
POLR2I,HIST1H2BN
HIST1H2BN,POLR2I
POLR2I,HDAC3
HDAC3,POLR2I
POLR2I,TAF5
TAF5,POLR2I
POLR2I,RNPS1
RNPS1,POLR2I
POLR2I,EED
EED,POLR2I
POLR2I,H2AFZ
POLR2I,YY1
YY1,POLR2I
POLR2I,COPS5
COPS5,POLR2I
POLR2I,HNRNPK
HNRNPK,POLR2I
POLR2I,HNRNPD
HNRNPD,POLR2I
POLR2I,SP1
SP1,POLR2I
POLR2I,POLR2L
POLR2L,POLR2I
POLR2I,POLR2D
POLR2D,POLR2I
POLR2I,NANOG
NANOG,POLR2I
POLR2I,CTCF
CTCF,POLR2I
POLR2I,DDB1
DDB1,POLR2I
POLR2I,TAF9B
TAF9B,POLR2I
POLR2I,MLLT1
MLLT1,POLR2I
POLR2I,CTDP1
CTDP1,POLR2I
POLR2I,GTF2H2
GTF2H2,POLR2I
POLR2I,NCOR1
NCOR1,POLR2I
POLR2I,SUGP1
SUGP1,POLR2I
POLR2I,ZC3H8
ZC3H8,POLR2I
POLR2I,PBX1
PBX1,POLR2I
POLR2I,ERCC2
ERCC2,POLR2I
POLR2I,TAF6
TAF6,POLR2I
POLR2I,MED14
MED14,POLR2I
POLR2I,ALYREF
ALYREF,POLR2I
POLR2I,FANCD2
POLR2I,RAN
POLR2I,POLR3H
POLR3H,POLR2I
POLR2I,ZNF143
ZNF143,POLR2I
POLR2I,EPAS1
EPAS1,POLR2I
POLR2I,SUZ12
SUZ12,POLR2I
POLR2I,POLD2
POLR2I,PKNOX1
PKNOX1,POLR2I
POLR2I,HNRNPA1
POLR2I,PCNA
POLR2I,GTF2F2
GTF2F2,POLR2I
POLR2I,GTF2A1
GTF2A1,POLR2I
POLR2I,MED6
MED6,POLR2I
POLR2I,ELAVL2
ELAVL2,POLR2I
POLR2I,POLR2H
POLR2H,POLR2I
POLR2I,CTR9
CTR9,POLR2I
POLR2I,SRSF10
SRSF10,POLR2I
POLR2I,SRSF5
SRSF5,POLR2I
POLR2I,TCEB1
TCEB1,POLR2I
POLR2I,PAX6
PAX6,POLR2I
POLR2I,HNRNPA2B1
POLR2I,CDC5L
CDC5L,POLR2I
POLR2I,SNRPB
SNRPB,POLR2I
POLR2I,SOX2
SOX2,POLR2I
POLR2I,TCEB3
TCEB3,POLR2I
POLR2I,EP300
EP300,POLR2I
POLR2I,TAF12
TAF12,POLR2I
POLR2I,RBBP4
RBBP4,POLR2I
POLR2I,ATM
ATM,POLR2I
POLR2I,WBP11
WBP11,POLR2I
POLR2I,RXRA
RXRA,POLR2I
POLR2I,PLRG1
PLRG1,POLR2I
POLR2I,SRSF2
SRSF2,POLR2I
POLR2I,MED21
MED21,POLR2I
POLR2I,GTF2A2
GTF2A2,POLR2I
POLR2I,POLR2F
POLR2F,POLR2I
POLR2I,TCEB2
TCEB2,POLR2I
POLR2I,TAF11
TAF11,POLR2I
POLR2I,POLR2E
POLR2E,POLR2I
POLR2I,HNRNPH1
POLR2I,POLR2K
POLR2K,POLR2I
POLR2I,GTF2H3
GTF2H3,POLR2I
POLR2I,ELL2
ELL2,POLR2I
POLR2I,BRCA1
BRCA1,POLR2I
POLR2I,ERCC8
ERCC8,POLR2I
POLR2I,SNAPC5
SNAPC5,POLR2I
POLR2I,RFC1
RFC1,POLR2I
POLR2I,POLR2B
POLR2B,POLR2I
POLR2I,MED7
MED7,POLR2I
POLR2I,HNRNPUL1
HNRNPUL1,POLR2I
POLR2I,HMGN1
HMGN1,POLR2I
POLR2I,SRRM1
SRRM1,POLR2I
POLR2I,ERCC3
ERCC3,POLR2I
POLR2I,POLR1C
POLR1C,POLR2I
POLR2I,NCOA6
NCOA6,POLR2I
POLR2I,SNRPF
POLR2I,COPS2
COPS2,POLR2I
POLR2I,FANCI
POLR2I,SNRPD1
SNRPD1,POLR2I
POLR2I,RBFOX2
RBFOX2,POLR2I
POLR2I,NELFCD
NELFCD,POLR2I
POLR2I,SRSF9
SRSF9,POLR2I
POLR2I,TCEA1
TCEA1,POLR2I
POLR2I,EZH2
EZH2,POLR2I
POLR2I,RARA
RARA,POLR2I
POLR2I,RBMX
RBMX,POLR2I
POLR2I,TAF13
TAF13,POLR2I
POLR2I,SNW1
SNW1,POLR2I
POLR2I,SRSF6
SRSF6,POLR2I
POLR2I,TAF7
TAF7,POLR2I
POLR2I,POLR1D
POLR1D,POLR2I
POLR2I,SRSF1
SRSF1,POLR2I
POLR2I,RBBP7
RBBP7,POLR2I
POLR2I,GTF2E1
GTF2E1,POLR2I
PPARA,SULT2A1
NCOA1,SULT2A1
RXRA,SULT2A1
MED1,SULT2A1
NR1I3,SULT2A1
NCOA6,SULT2A1
AEBP1,TCF3
TCF3,AEBP1
DDX5,GTF2F1
GTF2F1,DDX5
DDX5,YBX1
YBX1,DDX5
DDX5,POLR1B
POLR1B,DDX5
DDX5,POLR1A
POLR1A,DDX5
DDX5,POLR2J
POLR2J,DDX5
DDX5,HNRNPR
HNRNPR,DDX5
DDX5,RNPS1
RNPS1,DDX5
DDX5,HNRNPK
HNRNPK,DDX5
DDX5,SUMO1
DDX5,NANOG
NANOG,DDX5
DDX5,SMAD3
SMAD3,DDX5
DDX5,SUGP1
SUGP1,DDX5
DDX5,HNRNPA1
DDX5,ELAVL2
ELAVL2,DDX5
DDX5,POLR2H
POLR2H,DDX5
DDX5,SRSF5
SRSF5,DDX5
DDX5,CDC5L
CDC5L,DDX5
DDX5,SNRPB
SNRPB,DDX5
DDX5,NCOA1
NCOA1,DDX5
DDX5,WBP11
WBP11,DDX5
DDX5,PLRG1
PLRG1,DDX5
DDX5,GTF2A2
GTF2A2,DDX5
DDX5,POLR2E
POLR2E,DDX5
DDX5,HNRNPH1
DDX5,POLR2B
POLR2B,DDX5
DDX5,HNRNPUL1
HNRNPUL1,DDX5
DDX5,SNRPF
DDX5,PWP1
PWP1,DDX5
DDX5,RBMX
RBMX,DDX5
DDX5,SRSF6
SRSF6,DDX5
DDX5,SRSF1
SRSF1,DDX5
DDX5,SNRPA
DDX5,POLR2G
POLR2G,DDX5
DDX5,SRSF3
SRSF3,DDX5
DDX5,TP53
TP53,DDX5
DDX5,TBP
TBP,DDX5
DDX5,SUMO2
DDX5,HNRNPD
HNRNPD,DDX5
DDX5,POLR2L
POLR2L,DDX5
DDX5,PDCD11
PDCD11,DDX5
DDX5,POLR2D
POLR2D,DDX5
DDX5,ALYREF
ALYREF,DDX5
DDX5,MATR3
MATR3,DDX5
DDX5,GTF2F2
GTF2F2,DDX5
DDX5,GTF2A1
GTF2A1,DDX5
DDX5,SRSF10
SRSF10,DDX5
DDX5,HNRNPA2B1
DDX5,EP300
EP300,DDX5
DDX5,ZWINT
DDX5,FOXA1
FOXA1,DDX5
DDX5,SRSF2
SRSF2,DDX5
DDX5,POLR2F
POLR2F,DDX5
DDX5,SMAD5
SMAD5,DDX5
DDX5,POLR2K
POLR2K,DDX5
DDX5,SRRM1
SRRM1,DDX5
DDX5,SNRPD1
SNRPD1,DDX5
DDX5,SRSF9
SRSF9,DDX5
DDX5,PRMT1
DDX5,SNW1
SNW1,DDX5
DDX5,KHDRBS1
KHDRBS1,DDX5
HDAC5,GATAD2B
GATAD2B,HDAC5
HDAC5,HIST2H2BE
HIST2H2BE,HDAC5
HDAC5,HDAC3
HDAC3,HDAC5
HDAC5,EED
EED,HDAC5
HDAC5,H2AFZ
HDAC5,HDAC2
HDAC2,HDAC5
HDAC5,NCOR1
NCOR1,HDAC5
HDAC5,SUZ12
SUZ12,HDAC5
HDAC5,MEF2C
MEF2C,HDAC5
HDAC5,RBBP4
RBBP4,HDAC5
HDAC5,REST
REST,HDAC5
HDAC5,CHD4
CHD4,HDAC5
HDAC5,PHF21A
PHF21A,HDAC5
HDAC5,ZNF217
ZNF217,HDAC5
HDAC5,RFXANK
RFXANK,HDAC5
HDAC5,EGR1
EGR1,HDAC5
HDAC5,HDAC1
HDAC1,HDAC5
HDAC5,BCL6
BCL6,HDAC5
HDAC5,NCOR2
NCOR2,HDAC5
HDAC5,E2F4
E2F4,HDAC5
HDAC5,JUN
JUN,HDAC5
HDAC5,YWHAQ
HDAC5,MTA3
MTA3,HDAC5
HDAC5,SAP30
SAP30,HDAC5
HDAC5,TP53
TP53,HDAC5
HDAC5,MAML1
MAML1,HDAC5
HDAC5,BCOR
BCOR,HDAC5
HDAC5,GATAD2A
GATAD2A,HDAC5
HDAC5,EP300
EP300,HDAC5
HDAC5,DDX20
DDX20,HDAC5
HDAC5,RNF2
RNF2,HDAC5
HDAC5,PHF12
PHF12,HDAC5
HDAC5,MAF1
MAF1,HDAC5
HDAC5,CAMK2D
HDAC5,SAP18
SAP18,HDAC5
HDAC5,FAM60A
HDAC5,EZH2
EZH2,HDAC5
HDAC5,SNW1
SNW1,HDAC5
HDAC5,PHC1
HDAC5,RBBP7
RBBP7,HDAC5
HDAC5,RBPJ
RBPJ,HDAC5
NFKB1,NR3C1
NR3C1,NFKB1
NFKB1,HMGB1
NFKB1,CNN2
NFKB1,ACAA1
NFKB1,TNFAIP3
TNFAIP3,NFKB1
NFKB1,HDAC3
HDAC3,NFKB1
NFKB1,SP1
SP1,NFKB1
NFKB1,HDAC2
HDAC2,NFKB1
NFKB1,IRF1
IRF1,NFKB1
NFKB1,RAN
NFKB1,NEU1
NFKB1,NFKBIB
NFKBIB,NFKB1
NFKB1,QPCT
NFKB1,EHMT1
EHMT1,NFKB1
NFKB1,HDAC1
HDAC1,NFKB1
NFKB1,HP
NFKB1,STAT4
STAT4,NFKB1
NFKB1,JUN
JUN,NFKB1
NFKB1,NFKB2
NFKB2,NFKB1
NFKB1,TP53
TP53,NFKB1
NFKB1,HSP90AB1
NFKB1,UBE2C
NFKB1,ILF2
ILF2,NFKB1
NFKB1,EHMT2
EHMT2,NFKB1
NFKB1,EP300
EP300,NFKB1
NFKB1,ETS1
ETS1,NFKB1
NFKB1,B2M
NFKB1,RELA
RELA,NFKB1
NFKB1,TRIM25
TRIM25,NFKB1
NFKB1,NOTCH3
NOTCH3,NFKB1
NFKB1,PAWR
PAWR,NFKB1
NFKB1,NFKBIZ
NFKBIZ,NFKB1
PA2G4,CTSC
PREB,CTSC
CREG1,CTSC
CCND1,CDK1
CCND1,APC
APC,CCND1
CCND1,YBX1
YBX1,CCND1
CCND1,POU2F1
POU2F1,CCND1
CCND1,HIST2H2BE
HIST2H2BE,CCND1
CCND1,EGFR
EGFR,CCND1
CCND1,H2AFZ
CCND1,SP1
SP1,CCND1
CCND1,ATF3
ATF3,CCND1
CCND1,ARID1A
ARID1A,CCND1
CCND1,STAT5B
STAT5B,CCND1
CCND1,ATM
ATM,CCND1
CCND1,CCNA2
CCND1,FOXO1
FOXO1,CCND1
CCND1,MYC
MYC,CCND1
CCND1,EGR1
EGR1,CCND1
CCND1,HDAC1
HDAC1,CCND1
CCND1,MCM10
CCND1,E2F4
E2F4,CCND1
CCND1,FOXM1
FOXM1,CCND1
CCND1,CTBP1
CTBP1,CCND1
CCND1,CKS1B
CCND1,JUN
JUN,CCND1
CCND1,FOSL1
FOSL1,CCND1
CCND1,MCM7
MCM7,CCND1
CCND1,CDKN3
CCND1,CCNB1
CCND1,BTG2
BTG2,CCND1
CCND1,HIST1H2BD
HIST1H2BD,CCND1
CCND1,ARID2
ARID2,CCND1
CCND1,FOS
FOS,CCND1
CCND1,CDKN1C
CCND1,E2F5
E2F5,CCND1
CCND1,TP53
TP53,CCND1
CCND1,HIST1H2BN
HIST1H2BN,CCND1
CCND1,TFDP1
TFDP1,CCND1
CCND1,SMARCD2
SMARCD2,CCND1
CCND1,CDKN1A
CDKN1A,CCND1
CCND1,MAML1
MAML1,CCND1
CCND1,E2F2
E2F2,CCND1
CCND1,HNF4A
HNF4A,CCND1
CCND1,SMARCC1
SMARCC1,CCND1
CCND1,GLI2
GLI2,CCND1
CCND1,EGF
EGF,CCND1
CCND1,POU5F1
POU5F1,CCND1
CCND1,CCND2
CCND1,STAT6
STAT6,CCND1
CCND1,PCNA
CCND1,NMI
NMI,CCND1
CCND1,E2F3
E2F3,CCND1
CCND1,SOX2
SOX2,CCND1
CCND1,EP300
EP300,CCND1
CCND1,CKS2
CCND1,FOXA1
FOXA1,CCND1
CCND1,DNMT3A
DNMT3A,CCND1
CCND1,MDM2
MDM2,CCND1
CCND1,JAG1
JAG1,CCND1
CCND1,RELA
RELA,CCND1
CCND1,BRCA1
BRCA1,CCND1
CCND1,SMARCA4
SMARCA4,CCND1
CCND1,GLI1
GLI1,CCND1
CCND1,EZH2
EZH2,CCND1
CCND1,SMARCA2
SMARCA2,CCND1
CCND1,SMARCE1
SMARCE1,CCND1
CCND1,SMARCB1
SMARCB1,CCND1
CCND1,SNW1
SNW1,CCND1
CCND1,RBPJ
RBPJ,CCND1
CCND1,ARID1B
ARID1B,CCND1
F2,APOC3
HNF4A,APOC3
FOXO1,APOC3
GLI1,HDAC2
HDAC2,GLI1
GLI1,BMI1
BMI1,GLI1
GLI1,RBBP4
RBBP4,GLI1
GLI1,MYC
MYC,GLI1
GLI1,HDAC1
HDAC1,GLI1
GLI1,FOXM1
FOXM1,GLI1
GLI1,SAP30
SAP30,GLI1
GLI1,GLI2
GLI2,GLI1
GLI1,CCND2
GLI1,SAP18
SAP18,GLI1
GLI1,SMARCB1
SMARCB1,GLI1
GLI1,FOXA2
FOXA2,GLI1
GLI1,RBBP7
RBBP7,GLI1
ATM,RAD51AP1
MCM6,RAD51AP1
PTTG1,RAD51AP1
BRCA2,RAD51AP1
BRIP1,RAD51AP1
RAD51B,RAD51AP1
BRCA1,RAD51AP1
RFC1,RAD51AP1
BARD1,RAD51AP1
MCM2,RAD51AP1
KNTC1,RAD51AP1
RAD51,RAD51AP1
FOXM1,RAD51AP1
XRCC3,RAD51AP1
NANOG,AFP
NANOG,ZIC3
ZIC3,NANOG
NANOG,POLR2J
POLR2J,NANOG
NANOG,SMAD2
SMAD2,NANOG
NANOG,PBX1
PBX1,NANOG
NANOG,EPAS1
EPAS1,NANOG
NANOG,THY1
NANOG,TET1
NANOG,POLR2H
POLR2H,NANOG
NANOG,PAX6
PAX6,NANOG
NANOG,BMI1
BMI1,NANOG
NANOG,DPPA4
NANOG,OTX2
OTX2,NANOG
NANOG,POLR2E
POLR2E,NANOG
NANOG,TBX3
TBX3,NANOG
NANOG,DNMT3B
DNMT3B,NANOG
NANOG,NR5A2
NR5A2,NANOG
NANOG,POLR2B
POLR2B,NANOG
NANOG,GATA4
GATA4,NANOG
NANOG,MYC
MYC,NANOG
NANOG,SALL1
SALL1,NANOG
NANOG,POU5F1B
NANOG,JARID2
JARID2,NANOG
NANOG,ZSCAN10
NANOG,POLR2G
POLR2G,NANOG
NANOG,ZFP42
ZFP42,NANOG
NANOG,BMP4
BMP4,NANOG
NANOG,TP53
TP53,NANOG
NANOG,CDH2
NANOG,GATA6
GATA6,NANOG
NANOG,POLR2L
POLR2L,NANOG
NANOG,POLR2D
POLR2D,NANOG
NANOG,POU5F1
POU5F1,NANOG
NANOG,LIN28A
LIN28A,NANOG
NANOG,STAT6
STAT6,NANOG
NANOG,TDGF1
NANOG,KLF5
KLF5,NANOG
NANOG,SOX2
SOX2,NANOG
NANOG,TCF4
TCF4,NANOG
NANOG,ALDH1A1
NANOG,EOMES
EOMES,NANOG
NANOG,POLR2F
POLR2F,NANOG
NANOG,GDF3
NANOG,DNMT1
DNMT1,NANOG
NANOG,POLR2K
POLR2K,NANOG
NANOG,PRDM14
PRDM14,NANOG
NANOG,FOXA2
FOXA2,NANOG
SRSF9,GTF2F1
GTF2F1,SRSF9
SRSF9,YBX1
YBX1,SRSF9
SRSF9,POLR2J
POLR2J,SRSF9
SRSF9,HNRNPR
HNRNPR,SRSF9
SRSF9,RNPS1
RNPS1,SRSF9
SRSF9,HNRNPK
HNRNPK,SRSF9
SRSF9,SUGP1
SUGP1,SRSF9
SRSF9,HNRNPA1
SRSF9,NUP93
SRSF9,ELAVL2
ELAVL2,SRSF9
SRSF9,POLR2H
POLR2H,SRSF9
SRSF9,SRSF5
SRSF5,SRSF9
SRSF9,CDC5L
CDC5L,SRSF9
SRSF9,SNRPB
SNRPB,SRSF9
SRSF9,SAFB
SAFB,SRSF9
SRSF9,WBP11
WBP11,SRSF9
SRSF9,NUP155
SRSF9,PLRG1
PLRG1,SRSF9
SRSF9,POLR2E
POLR2E,SRSF9
SRSF9,HNRNPH1
SRSF9,NDC1
SRSF9,POLR2B
POLR2B,SRSF9
SRSF9,HNRNPUL1
HNRNPUL1,SRSF9
SRSF9,SNRPF
SRSF9,RBMX
RBMX,SRSF9
SRSF9,SRSF8
SRSF8,SRSF9
SRSF9,SRSF6
SRSF6,SRSF9
SRSF9,SRSF1
SRSF1,SRSF9
SRSF9,SNRPA
SRSF9,POLR2G
POLR2G,SRSF9
SRSF9,SRSF3
SRSF3,SRSF9
SRSF9,HNRNPD
HNRNPD,SRSF9
SRSF9,POLR2L
POLR2L,SRSF9
SRSF9,POLR2D
POLR2D,SRSF9
SRSF9,ALYREF
ALYREF,SRSF9
SRSF9,SARNP
SRSF9,GTF2F2
GTF2F2,SRSF9
SRSF9,SRSF10
