Gene1,Gene2
HDAC1,RBL1
RBL1,TFDP1
TFDP1,RBL1
RBL1,E2F8
E2F8,RBL1
RBL1,RBL2
RBL2,RBL1
RBL1,SMAD2
SMAD2,RBL1
CTNNBL1,HNRNPK
HNRNPK,CTNNBL1
CTNNBL1,SNRPE
CTNNBL1,SRSF6
SRSF6,CTNNBL1
CTNNBL1,GTF2F2
GTF2F2,CTNNBL1
CTNNBL1,RNPS1
RNPS1,CTNNBL1
CTNNBL1,PAPOLA
PAPOLA,CTNNBL1
CTNNBL1,POLR2C
POLR2C,CTNNBL1
CTNNBL1,SFPQ
SFPQ,CTNNBL1
CTNNBL1,POLR2B
POLR2B,CTNNBL1
CTNNBL1,SRSF2
SRSF2,CTNNBL1
CTNNBL1,HNRNPA2B1
CTNNBL1,TARDBP
TARDBP,CTNNBL1
CTNNBL1,SNRPB
SNRPB,CTNNBL1
CTNNBL1,POLR2F
POLR2F,CTNNBL1
CTNNBL1,HNRNPD
HNRNPD,CTNNBL1
CTNNBL1,SRSF3
SRSF3,CTNNBL1
CTNNBL1,YBX1
YBX1,CTNNBL1
CTNNBL1,SRRM1
SRRM1,CTNNBL1
CTNNBL1,SRSF5
SRSF5,CTNNBL1
CTNNBL1,KHDRBS1
KHDRBS1,CTNNBL1
CTNNBL1,WBP11
WBP11,CTNNBL1
CTNNBL1,DHX38
DHX38,CTNNBL1
CTNNBL1,MATR3
MATR3,CTNNBL1
CTNNBL1,HNRNPU
CTNNBL1,PLRG1
PLRG1,CTNNBL1
CTNNBL1,POLR2J
POLR2J,CTNNBL1
CTNNBL1,SRSF9
SRSF9,CTNNBL1
CTNNBL1,POLR2G
POLR2G,CTNNBL1
CTNNBL1,POLR2K
POLR2K,CTNNBL1
CTNNBL1,SRRT
SRRT,CTNNBL1
CTNNBL1,SF1
SF1,CTNNBL1
CTNNBL1,HNRNPF
CTNNBL1,FUS
FUS,CTNNBL1
TRP53,ANXA5
STAT3,ANXA5
MAPK3,ANXA5
NAA15,SSB
SSB,NAA15
MCM5,CCNL1
MCM2,CCNL1
TRIM33,UBC
TRIM33,RPS27A
TRIM33,SMAD2
SMAD2,TRIM33
TRIM33,H3F3B
TRIM33,H3F3A
CSDE1,YBX1
YBX1,CSDE1
CSDE1,HNRNPU
INTS12,GTF2F2
GTF2F2,INTS12
INTS12,POLR2C
POLR2C,INTS12
INTS12,TAF6
TAF6,INTS12
INTS12,POLR2B
POLR2B,INTS12
INTS12,ZFP143
ZFP143,INTS12
INTS12,POLR2F
POLR2F,INTS12
INTS12,TAF13
TAF13,INTS12
INTS12,GTF2A2
GTF2A2,INTS12
INTS12,TBP
TBP,INTS12
INTS12,TAF11
TAF11,INTS12
INTS12,ELL
ELL,INTS12
INTS12,POLR2J
POLR2J,INTS12
INTS12,POLR2G
POLR2G,INTS12
INTS12,GTF2E2
GTF2E2,INTS12
INTS12,POLR2K
POLR2K,INTS12
INTS12,SRRT
SRRT,INTS12
INTS12,GTF2B
GTF2B,INTS12
INTS12,SNAPC5
SNAPC5,INTS12
ZBTB7B,RUNX3
RUNX3,ZBTB7B
POLR3C,POLR2C
POLR2C,POLR3C
POLR3C,POLR1D
POLR1D,POLR3C
POLR3C,ZFP143
ZFP143,POLR3C
POLR3C,POLR1C
POLR1C,POLR3C
POLR3C,POLR2F
POLR2F,POLR3C
POLR3C,DDX54
DDX54,POLR3C
POLR3C,GTF3C3
GTF3C3,POLR3C
POLR3C,POLR2A
POLR2A,POLR3C
POLR3C,POLR3K
POLR3K,POLR3C
POLR3C,TBP
TBP,POLR3C
POLR3C,BDP1
BDP1,POLR3C
POLR3C,POLR2J
POLR2J,POLR3C
POLR3C,POLR2G
POLR2G,POLR3C
POLR3C,POLR2K
POLR2K,POLR3C
POLR3C,SNAPC5
SNAPC5,POLR3C
NFKB1,LYZ2
NFKB1,PSME1
NFKB1,PSMB3
NFKB1,UBC
NFKB1,REL
REL,NFKB1
NFKB1,MAP3K7
MAP3K7,NFKB1
NFKB1,CTSD
NFKB1,HMGB1
NFKB1,PSMA3
NFKB1,BCL3
BCL3,NFKB1
NFKB1,TRP53
TRP53,NFKB1
NFKB1,NFKB2
NFKB2,NFKB1
NFKB1,NFKBIB
NFKBIB,NFKB1
NFKB1,B2M
NFKB1,JUN
JUN,NFKB1
NFKB1,IKBKG
IKBKG,NFKB1
NFKB1,IKBKB
IKBKB,NFKB1
NFKB1,RPS27A
NFKB1,TXN1
NFKB1,PSME2
NFKB1,HDAC1
HDAC1,NFKB1
NFKB1,LYZ1
NFKB1,RAC1
NFKB1,RAC2
NFKB1,RELB
RELB,NFKB1
NFKB1,TLR4
TLR4,NFKB1
NFKB1,KLF2
KLF2,NFKB1
NFKB1,PSMA4
NFKB1,MYD88
MYD88,NFKB1
NFKB1,NFKBIZ
NFKBIZ,NFKB1
NFKB1,PSMB2
NFKB1,SIRT1
SIRT1,NFKB1
MAPK1,SDCBP
GTF2B,TAF7
TAF7,GTF2B
GTF2B,POLR2C
POLR2C,GTF2B
GTF2B,TAF10
TAF10,GTF2B
GTF2B,TAF6
TAF6,GTF2B
GTF2B,MED6
MED6,GTF2B
GTF2B,MED14
MED14,GTF2B
GTF2B,POLR2F
POLR2F,GTF2B
GTF2B,TAF12
TAF12,GTF2B
GTF2B,TCEA1
TCEA1,GTF2B
GTF2B,TBPL1
TBPL1,GTF2B
GTF2B,POLR2A
POLR2A,GTF2B
GTF2B,TAF11
TAF11,GTF2B
GTF2B,TAF1
TAF1,GTF2B
GTF2B,GTF2E2
GTF2E2,GTF2B
GTF2B,POLR2K
POLR2K,GTF2B
GTF2B,TAF4A
TAF4A,GTF2B
GTF2B,GTF2F2
GTF2F2,GTF2B
GTF2B,POLR2B
POLR2B,GTF2B
GTF2B,ZFP143
ZFP143,GTF2B
GTF2B,TAF13
TAF13,GTF2B
GTF2B,GTF2A2
GTF2A2,GTF2B
GTF2B,TBP
TBP,GTF2B
GTF2B,ELL
ELL,GTF2B
GTF2B,MED21
MED21,GTF2B
GTF2B,BTAF1
BTAF1,GTF2B
GTF2B,BDP1
BDP1,GTF2B
GTF2B,POLR2J
POLR2J,GTF2B
GTF2B,POLR2G
POLR2G,GTF2B
GTF2B,SRRT
SRRT,GTF2B
GTF2B,SNAPC5
SNAPC5,GTF2B
NR4A3,MED1
MED1,NR4A3
TRP53,TXN1
UBE2K,TXN1
NFKB2,TXN1
APEX1,TXN1
KDM4C,ARID1B
ARID1B,KDM4C
KDM4C,KDM6B
KDM6B,KDM4C
KDM4C,H2AFV
KDM4C,KDM2B
KDM2B,KDM4C
KDM4C,H3F3B
KDM4C,H3F3A
TCEB3,GTF2F2
GTF2F2,TCEB3
TCEB3,POLR2C
POLR2C,TCEB3
TCEB3,POLR2B
POLR2B,TCEB3
TCEB3,POLR2F
POLR2F,TCEB3
TCEB3,TCEA1
TCEA1,TCEB3
TCEB3,POLR2A
POLR2A,TCEB3
TCEB3,TCEB2
TCEB2,TCEB3
TCEB3,ELL
ELL,TCEB3
TCEB3,TCEB1
TCEB1,TCEB3
TCEB3,SSRP1
SSRP1,TCEB3
TCEB3,POLR2J
POLR2J,TCEB3
TCEB3,POLR2G
POLR2G,TCEB3
TCEB3,POLR2K
POLR2K,TCEB3
TCEB3,AFF4
AFF4,TCEB3
SFPQ,HNRNPK
HNRNPK,SFPQ
SFPQ,HNRNPA2B1
SFPQ,NONO
NONO,SFPQ
SFPQ,WBP11
WBP11,SFPQ
SFPQ,MATR3
MATR3,SFPQ
SFPQ,HNRNPU
SFPQ,HNRNPF
SFPQ,FUS
FUS,SFPQ
REL,PSMB2
HNRNPD,PSMB2
APC,PSMB2
TCEB2,PSMB2
TRP53,PSMB2
NF1,PSMB2
SMURF2,PSMB2
NFKB2,PSMB2
NFKBIB,PSMB2
WWP1,PSMB2
RUNX3,PSMB2
BUB3,PSMB2
RELB,PSMB2
TCEB1,PSMB2
VHL,PSMB2
MTF1,MT1
TAF12,TAF4A
TAF4A,TAF12
TAF12,TAF7
TAF7,TAF12
TAF12,GTF2F2
GTF2F2,TAF12
TAF12,POLR2C
POLR2C,TAF12
TAF12,TAF10
TAF10,TAF12
TAF12,TAF6
TAF6,TAF12
TAF12,POLR2B
POLR2B,TAF12
TAF12,POLR2F
POLR2F,TAF12
TAF12,TAF13
TAF13,TAF12
TAF12,GTF2A2
GTF2A2,TAF12
TAF12,TCEA1
TCEA1,TAF12
TAF12,TBPL1
TBPL1,TAF12
TAF12,TADA3
TADA3,TAF12
TAF12,TBP
TBP,TAF12
TAF12,TAF11
TAF11,TAF12
TAF12,TAF1
TAF1,TAF12
TAF12,TRP53
TRP53,TAF12
TAF12,TRRAP
TRRAP,TAF12
TAF12,POLR2J
POLR2J,TAF12
TAF12,POLR2G
POLR2G,TAF12
TAF12,GTF2E2
GTF2E2,TAF12
TAF12,POLR2K
POLR2K,TAF12
DNAJC2,HSPA5
DNAJC2,SSB
SSB,DNAJC2
SKI,SMAD1
SMAD1,SKI
SKI,NCOR2
NCOR2,SKI
SKI,UBC
SKI,SMAD2
SMAD2,SKI
SKI,RPS27A
SKI,SKIL
SKIL,SKI
SKI,NCOR1
NCOR1,SKI
MAPK1,GNB1
MAPK3,GNB1
FOSL2,JUN
JUN,FOSL2
FOSL2,JUNB
JUNB,FOSL2
RFC1,POLR2C
POLR2C,RFC1
RFC1,POLR2B
POLR2B,RFC1
RFC1,UBC
RFC1,MCM5
MCM5,RFC1
RFC1,POLR2F
POLR2F,RFC1
RFC1,TRIM25
TRIM25,RFC1
RFC1,TCEA1
TCEA1,RFC1
RFC1,ATM
ATM,RFC1
RFC1,ERCC6
ERCC6,RFC1
RFC1,APEX1
APEX1,RFC1
RFC1,POLR2J
POLR2J,RFC1
RFC1,POLR2G
POLR2G,RFC1
RFC1,POLR2K
POLR2K,RFC1
RFC1,RPS27A
POLR2B,HNRNPK
HNRNPK,POLR2B
POLR2B,RPS3
POLR2B,TAF7
TAF7,POLR2B
POLR2B,SRSF6
SRSF6,POLR2B
POLR2B,PAPOLA
PAPOLA,POLR2B
POLR2B,POLR2C
POLR2C,POLR2B
POLR2B,TAF10
TAF10,POLR2B
POLR2B,RBBP4
RBBP4,POLR2B
POLR2B,TAF6
TAF6,POLR2B
POLR2B,MED6
MED6,POLR2B
POLR2B,MED14
MED14,POLR2B
POLR2B,UBC
POLR2B,SRSF2
SRSF2,POLR2B
POLR2B,POLR2F
POLR2F,POLR2B
POLR2B,EZH2
EZH2,POLR2B
POLR2B,HNRNPD
HNRNPD,POLR2B
POLR2B,TCEA1
TCEA1,POLR2B
POLR2B,EGR2
EGR2,POLR2B
POLR2B,TBPL1
TBPL1,POLR2B
POLR2B,POLR2A
POLR2A,POLR2B
POLR2B,MAFB
MAFB,POLR2B
POLR2B,TAF11
TAF11,POLR2B
POLR2B,TAF1
TAF1,POLR2B
POLR2B,SRSF5
SRSF5,POLR2B
POLR2B,TCEB2
TCEB2,POLR2B
POLR2B,NCOA3
NCOA3,POLR2B
POLR2B,EED
EED,POLR2B
POLR2B,WBP11
WBP11,POLR2B
POLR2B,DHX38
DHX38,POLR2B
POLR2B,ERCC6
ERCC6,POLR2B
POLR2B,HNRNPU
POLR2B,TIAL1
TIAL1,POLR2B
POLR2B,PLRG1
PLRG1,POLR2B
POLR2B,SSRP1
SSRP1,POLR2B
POLR2B,GTF2E2
GTF2E2,POLR2B
POLR2B,POLR2K
POLR2K,POLR2B
POLR2B,JUN
JUN,POLR2B
POLR2B,AFF4
AFF4,POLR2B
POLR2B,RPS27A
POLR2B,TAF4A
TAF4A,POLR2B
POLR2B,GTF2F2
GTF2F2,POLR2B
POLR2B,RNPS1
RNPS1,POLR2B
POLR2B,RBBP7
RBBP7,POLR2B
POLR2B,PKNOX1
PKNOX1,POLR2B
POLR2B,RPL23
POLR2B,POLR1D
POLR1D,POLR2B
POLR2B,RPS15A
POLR2B,ZFP143
ZFP143,POLR2B
POLR2B,HNRNPA2B1
POLR2B,H2AFV
POLR2B,POLR1C
POLR1C,POLR2B
POLR2B,COPS2
COPS2,POLR2B
POLR2B,SNRPB
SNRPB,POLR2B
POLR2B,NME1
POLR2B,TAF13
TAF13,POLR2B
POLR2B,EEF1A1
POLR2B,SRSF3
SRSF3,POLR2B
POLR2B,GTF2A2
GTF2A2,POLR2B
POLR2B,RPS20
POLR2B,HDAC3
HDAC3,POLR2B
POLR2B,YBX1
YBX1,POLR2B
POLR2B,POLR3K
POLR3K,POLR2B
POLR2B,ASH2L
ASH2L,POLR2B
POLR2B,TBP
TBP,POLR2B
POLR2B,SRRM1
SRRM1,POLR2B
POLR2B,ELL
ELL,POLR2B
POLR2B,TCEB1
TCEB1,POLR2B
POLR2B,MED21
MED21,POLR2B
POLR2B,POLR2J
POLR2J,POLR2B
POLR2B,SRSF9
SRSF9,POLR2B
POLR2B,POLR2G
POLR2G,POLR2B
POLR2B,SRRT
SRRT,POLR2B
POLR2B,H3F3B
POLR2B,H3F3A
POLR2B,SF1
SF1,POLR2B
POLR2B,SNAPC5
SNAPC5,POLR2B
POLR2B,HNRNPF
POLR2B,FUS
FUS,POLR2B
POLR2B,RPS15
POLR2B,NCOR1
NCOR1,POLR2B
DR1,RUVBL2
RUVBL2,DR1
DR1,TADA3
TADA3,DR1
DR1,TBP
TBP,DR1
DR1,ACTB
DR1,BTAF1
BTAF1,DR1
DR1,ING3
ING3,DR1
DR1,RUVBL1
RUVBL1,DR1
DR1,TRRAP
TRRAP,DR1
DR1,ZZZ3
ZZZ3,DR1
MYBBP1A,RAN
SRSF9,HNRNPK
HNRNPK,SRSF9
SRSF9,SRSF6
SRSF6,SRSF9
SRSF9,PAPOLA
PAPOLA,SRSF9
SRSF9,POLR2C
POLR2C,SRSF9
SRSF9,SRSF2
SRSF2,SRSF9
SRSF9,POLR2F
POLR2F,SRSF9
SRSF9,HNRNPD
HNRNPD,SRSF9
SRSF9,SRSF5
SRSF5,SRSF9
SRSF9,WBP11
WBP11,SRSF9
SRSF9,DHX38
DHX38,SRSF9
SRSF9,HNRNPU
SRSF9,PLRG1
PLRG1,SRSF9
SRSF9,POLR2K
POLR2K,SRSF9
SRSF9,GTF2F2
GTF2F2,SRSF9
SRSF9,RNPS1
RNPS1,SRSF9
SRSF9,HNRNPA2B1
SRSF9,SNRPB
SNRPB,SRSF9
SRSF9,SRSF3
SRSF3,SRSF9
SRSF9,YBX1
YBX1,SRSF9
SRSF9,SRRM1
SRRM1,SRSF9
SRSF9,EEF1G
SRSF9,KHDRBS1
KHDRBS1,SRSF9
SRSF9,POLR2J
POLR2J,SRSF9
SRSF9,POLR2G
POLR2G,SRSF9
SRSF9,SRRT
SRRT,SRSF9
SRSF9,SF1
SF1,SRSF9
SRSF9,HNRNPF
SRSF9,FUS
FUS,SRSF9
DDX54,MYBBP1A
MYBBP1A,DDX54
RNPS1,RPL6
UPF1,RPL6
ING3,RUVBL2
RUVBL2,ING3
ING3,TADA3
TADA3,ING3
ING3,ACTB
ING3,RUVBL1
RUVBL1,ING3
ING3,TRRAP
TRRAP,ING3
ING3,ZZZ3
ZZZ3,ING3
CBX3,HIST1H1E
HIST1H1E,CBX3
CBX3,YAF2
YAF2,CBX3
CBX3,RNF2
RNF2,CBX3
CBX3,HIST1H1C
HIST1H1C,CBX3
CBX3,HNRNPA2B1
CBX3,H2AFV
CBX3,TFDP1
TFDP1,CBX3
CBX3,EHMT1
EHMT1,CBX3
CBX3,H3F3B
CBX3,H3F3A
HNRNPK,CNBP
RUVBL1,SNRPE
RUVBL1,TAF7
TAF7,RUVBL1
RUVBL1,RBBP4
RBBP4,RUVBL1
RUVBL1,TAF6
TAF6,RUVBL1
RUVBL1,RUVBL2
RUVBL2,RUVBL1
RUVBL1,PHF20
PHF20,RUVBL1
RUVBL1,RNF2
RNF2,RUVBL1
RUVBL1,TADA3
TADA3,RUVBL1
RUVBL1,TAF1
TAF1,RUVBL1
RUVBL1,TRRAP
TRRAP,RUVBL1
RUVBL1,SSRP1
SSRP1,RUVBL1
RUVBL1,RSF1
RSF1,RUVBL1
RUVBL1,ZZZ3
ZZZ3,RUVBL1
RUVBL1,TLE3
TLE3,RUVBL1
RUVBL1,RBBP7
RBBP7,RUVBL1
RUVBL1,HDAC1
HDAC1,RUVBL1
RUVBL1,H2AFV
RUVBL1,ACTG1
RUVBL1,COPS2
COPS2,RUVBL1
RUVBL1,ASH2L
ASH2L,RUVBL1
RUVBL1,ACTB
RUVBL1,SMARCA5
SMARCA5,RUVBL1
RUVBL1,TCF7L2
TCF7L2,RUVBL1
RUVBL1,HCFC1
HCFC1,RUVBL1
BHLHE40,CLOCK
CLOCK,BHLHE40
BHLHE40,NFIL3
NFIL3,BHLHE40
TADA3,TAF7
TAF7,TADA3
TADA3,TAF10
TAF10,TADA3
TADA3,TAF6
TAF6,TADA3
TADA3,UBC
TADA3,RUVBL2
RUVBL2,TADA3
TADA3,ACTB
TADA3,TRP53
TRP53,TADA3
TADA3,TRRAP
TRRAP,TADA3
TADA3,ZZZ3
ZZZ3,TADA3
TADA3,RPS27A
MED21,MED1
MED1,MED21
MED21,THRAP3
THRAP3,MED21
MED21,POLR2C
POLR2C,MED21
MED21,MED6
MED6,MED21
MED21,MED14
MED14,MED21
MED21,NCOA1
NCOA1,MED21
MED21,POLR2F
POLR2F,MED21
MED21,MED17
MED17,MED21
MED21,HDAC3
HDAC3,MED21
MED21,POLR2A
POLR2A,MED21
MED21,NCOA3
NCOA3,MED21
MED21,MED13
MED13,MED21
MED21,NCOR2
NCOR2,MED21
MED21,POLR2J
POLR2J,MED21
MED21,MED30
MED30,MED21
MED21,POLR2G
POLR2G,MED21
MED21,POLR2K
POLR2K,MED21
MED21,NCOR1
NCOR1,MED21
PREB,CTSC
MAPK1,CTSC
SOS1,TYROBP
NFKBIB,PSME1
NFKBIB,PSMB3
NFKBIB,UBC
NFKBIB,REL
REL,NFKBIB
NFKBIB,PSMA3
NFKBIB,NFKB2
NFKB2,NFKBIB
NFKBIB,IKBKG
IKBKG,NFKBIB
NFKBIB,IKBKB
IKBKB,NFKBIB
NFKBIB,RPS27A
NFKBIB,PSME2
NFKBIB,RELB
RELB,NFKBIB
NFKBIB,PSMA4
NFKBIB,MYD88
MYD88,NFKBIB
POLR2C,RPS3
POLR2F,RPS3
POLR2A,RPS3
RNPS1,RPS3
POLR1C,RPS3
UPF1,RPS3
TLR4,ITGAX
MYD88,ITGAX
IFI204,PYCARD
MAPK1,PYCARD
ILK,TMSB4X
NONO,HNRNPK
HNRNPK,NONO
RBBP7,HNRNPK
HNRNPK,RBBP7
RBBP7,NRIP1
NRIP1,RBBP7
RBBP7,SIN3A
SIN3A,RBBP7
RBBP7,POLR2C
POLR2C,RBBP7
RBBP7,RBBP4
RBBP4,RBBP7
RBBP7,ETV3
ETV3,RBBP7
RBBP7,GATAD2A
GATAD2A,RBBP7
RBBP7,POLR2F
POLR2F,RBBP7
RBBP7,EZH2
EZH2,RBBP7
RBBP7,CHD4
CHD4,RBBP7
RBBP7,RNF2
RNF2,RBBP7
RBBP7,POLR2A
POLR2A,RBBP7
RBBP7,EZH1
EZH1,RBBP7
RBBP7,MAFB
MAFB,RBBP7
RBBP7,NCOA3
NCOA3,RBBP7
RBBP7,EED
EED,RBBP7
RBBP7,TRP53
TRP53,RBBP7
RBBP7,NCOR2
NCOR2,RBBP7
RBBP7,ERCC6
ERCC6,RBBP7
RBBP7,MTA2
MTA2,RBBP7
RBBP7,AEBP2
AEBP2,RBBP7
RBBP7,SSRP1
SSRP1,RBBP7
RBBP7,RSF1
RSF1,RBBP7
RBBP7,POLR2K
POLR2K,RBBP7
RBBP7,KDM6B
KDM6B,RBBP7
RBBP7,JARID2
JARID2,RBBP7
RBBP7,MTA3
MTA3,RBBP7
RBBP7,ASXL1
ASXL1,RBBP7
RBBP7,MTF2
MTF2,RBBP7
RBBP7,BRD7
BRD7,RBBP7
RBBP7,PKNOX1
PKNOX1,RBBP7
RBBP7,HDAC1
HDAC1,RBBP7
RBBP7,H2AFV
RBBP7,GATAD2B
GATAD2B,RBBP7
RBBP7,TFDP1
TFDP1,RBBP7
RBBP7,POLR1C
POLR1C,RBBP7
RBBP7,COPS2
COPS2,RBBP7
RBBP7,UBTF
UBTF,RBBP7
RBBP7,HDAC3
HDAC3,RBBP7
RBBP7,ASH2L
ASH2L,RBBP7
RBBP7,TBP
TBP,RBBP7
RBBP7,SMARCA5
SMARCA5,RBBP7
RBBP7,BRPF1
BRPF1,RBBP7
RBBP7,KDM5A
KDM5A,RBBP7
RBBP7,MBD3
MBD3,RBBP7
RBBP7,HDAC4
HDAC4,RBBP7
RBBP7,TTF1
TTF1,RBBP7
RBBP7,POLR2J
POLR2J,RBBP7
RBBP7,ARID4B
ARID4B,RBBP7
RBBP7,POLR2G
POLR2G,RBBP7
RBBP7,MBD2
MBD2,RBBP7
RBBP7,H3F3B
RBBP7,H3F3A
RBBP7,ING2
ING2,RBBP7
RBBP7,SIRT1
SIRT1,RBBP7
RBBP7,NCOR1
NCOR1,RBBP7
HCFC1,TAF7
TAF7,HCFC1
HCFC1,SIN3A
SIN3A,HCFC1
HCFC1,TAF6
TAF6,HCFC1
HCFC1,CREB3
CREB3,HCFC1
HCFC1,UBC
HCFC1,RUVBL2
RUVBL2,HCFC1
HCFC1,PHF20
PHF20,HCFC1
HCFC1,RNF2
RNF2,HCFC1
HCFC1,ASH2L
ASH2L,HCFC1
HCFC1,TAF1
TAF1,HCFC1
HCFC1,ARID1A
ARID1A,HCFC1
HCFC1,ASXL1
ASXL1,HCFC1
HCFC1,RPS27A
IKBKB,UBC
IKBKB,REL
REL,IKBKB
IKBKB,MAP3K7
MAP3K7,IKBKB
IKBKB,TRP53
TRP53,IKBKB
IKBKB,NFKB2
NFKB2,IKBKB
IKBKB,IKBKG
IKBKG,IKBKB
IKBKB,RPS27A
IKBKB,RELB
RELB,IKBKB
IKBKB,TLR4
TLR4,IKBKB
IKBKB,MALT1
IKBKB,MYD88
MYD88,IKBKB
IKBKB,RBCK1
RBCK1,IKBKB
IRF2,STAT1
STAT1,IRF2
BRD7,ARID1B
ARID1B,BRD7
BRD7,RBBP4
RBBP4,BRD7
BRD7,GATAD2A
GATAD2A,BRD7
BRD7,HDAC1
HDAC1,BRD7
BRD7,GATAD2B
GATAD2B,BRD7
BRD7,ACTG1
BRD7,SMARCE1
SMARCE1,BRD7
BRD7,DPF2
DPF2,BRD7
BRD7,GTF3C3
GTF3C3,BRD7
BRD7,CHD4
CHD4,BRD7
BRD7,PBRM1
PBRM1,BRD7
BRD7,ACTB
BRD7,SMARCC2
SMARCC2,BRD7
BRD7,TRP53
TRP53,BRD7
BRD7,BRPF1
BRPF1,BRD7
BRD7,MBD3
MBD3,BRD7
BRD7,BANF1
BRD7,SMARCA4
SMARCA4,BRD7
BRD7,MTA2
MTA2,BRD7
BRD7,SMARCC1
SMARCC1,BRD7
BRD7,ARID1A
ARID1A,BRD7
RBL2,RBBP4
RBBP4,RBL2
RBL2,UBC
RBL2,RPS27A
RBL2,TFDP2
TFDP2,RBL2
RBL2,HDAC1
HDAC1,RBL2
RBL2,TFDP1
TFDP1,RBL2
TRP53,MAP1LC3B
SIRT1,MAP1LC3B
HSBP1,HSF1
HSF1,HSBP1
MED17,MED1
MED1,MED17
MED17,THRAP3
THRAP3,MED17
MED17,MED6
MED6,MED17
MED17,MED14
MED14,MED17
MED17,NCOA1
NCOA1,MED17
MED17,HDAC3
HDAC3,MED17
MED17,NCOA3
NCOA3,MED17
MED17,MED13
MED13,MED17
MED17,NCOR2
NCOR2,MED17
MED17,MED30
MED30,MED17
MED17,NCOR1
NCOR1,MED17
SMARCA4,ARID1B
ARID1B,SMARCA4
SMARCA4,SIN3A
SIN3A,SMARCA4
SMARCA4,EZH2
EZH2,SMARCA4
SMARCA4,SMARCE1
SMARCE1,SMARCA4
SMARCA4,DPF2
DPF2,SMARCA4
SMARCA4,CBFB
CBFB,SMARCA4
SMARCA4,POLR2A
POLR2A,SMARCA4
SMARCA4,SMARCC2
SMARCC2,SMARCA4
SMARCA4,TRP53
TRP53,SMARCA4
SMARCA4,KLF4
KLF4,SMARCA4
SMARCA4,HNRNPU
SMARCA4,TRRAP
TRRAP,SMARCA4
SMARCA4,KDM6B
KDM6B,SMARCA4
SMARCA4,ARID1A
ARID1A,SMARCA4
SMARCA4,TLE3
TLE3,SMARCA4
SMARCA4,HDAC1
HDAC1,SMARCA4
SMARCA4,ACTG1
SMARCA4,STAT2
STAT2,SMARCA4
SMARCA4,PBRM1
PBRM1,SMARCA4
SMARCA4,TBP
TBP,SMARCA4
SMARCA4,ACTB
SMARCA4,BANF1
SMARCA4,TCF7L2
TCF7L2,SMARCA4
SMARCA4,SMARCC1
SMARCC1,SMARCA4
TRP53,ANXA2
MAPK1,ANXA2
FEM1B,KLHL9
FEM1B,TCEB2
TCEB2,FEM1B
FEM1B,COPS2
COPS2,FEM1B
FEM1B,TCEB1
TCEB1,FEM1B
FEM1B,VHL
VHL,FEM1B
REL,PSMA4
HNRNPD,PSMA4
APC,PSMA4
TCEB2,PSMA4
TRP53,PSMA4
NF1,PSMA4
SMURF2,PSMA4
NFKB2,PSMA4
WWP1,PSMA4
RUNX3,PSMA4
BUB3,PSMA4
RELB,PSMA4
TCEB1,PSMA4
VHL,PSMA4
SNAPC5,POLR3K
POLR3K,SNAPC5
SNAPC5,POLR2F
POLR2F,SNAPC5
SNAPC5,TAF13
TAF13,SNAPC5
SNAPC5,ZFP143
ZFP143,SNAPC5
SNAPC5,ELL
ELL,SNAPC5
SNAPC5,GTF2F2
GTF2F2,SNAPC5
SNAPC5,POLR2J
POLR2J,SNAPC5
SNAPC5,POLR2C
POLR2C,SNAPC5
SNAPC5,POLR1C
POLR1C,SNAPC5
SNAPC5,POLR2G
POLR2G,SNAPC5
SNAPC5,GTF2A2
GTF2A2,SNAPC5
SNAPC5,TBP
TBP,SNAPC5
SNAPC5,GTF2E2
GTF2E2,SNAPC5
SNAPC5,POLR2K
POLR2K,SNAPC5
SNAPC5,TAF6
TAF6,SNAPC5
SNAPC5,SRRT
SRRT,SNAPC5
SNAPC5,TAF11
TAF11,SNAPC5
SNAPC5,BDP1
BDP1,SNAPC5
RNPS1,RPL4
TBP,RPL4
UPF1,RPL4
MYD88,MAP3K7
MAP3K7,MYD88
MYD88,HMGB1
MYD88,DDX58
DDX58,MYD88
MYD88,TLR4
TLR4,MYD88
MYD88,IRF1
IRF1,MYD88
MYD88,NFKB2
NFKB2,MYD88
MYD88,STAT1
STAT1,MYD88
MYD88,IKBKG
IKBKG,MYD88
POLR2C,RPSA
POLR2F,RPSA
POLR1C,RPSA
TOB1,CNOT3
CNOT3,TOB1
TOB1,CNOT8
CNOT8,TOB1
TOB1,CNOT6
CNOT6,TOB1
TOB1,CNOT7
CNOT7,TOB1
TOB1,CNOT2
CNOT2,TOB1
TOB1,CNOT6L
CNOT6L,TOB1
SOS1,RAC2
GMEB2,GMEB1
GMEB1,GMEB2
RSF1,RBBP4
RBBP4,RSF1
RSF1,H2AFV
RSF1,ARID4B
ARID4B,RSF1
RSF1,SMARCA5
SMARCA5,RSF1
DENND4A,GDI2
HDAC3,NRIP1
NRIP1,HDAC3
HDAC3,SIN3A
SIN3A,HDAC3
HDAC3,POLR2C
POLR2C,HDAC3
HDAC3,RBBP4
RBBP4,HDAC3
HDAC3,GATAD2A
GATAD2A,HDAC3
HDAC3,MED6
MED6,HDAC3
HDAC3,CLOCK
CLOCK,HDAC3
HDAC3,MED14
MED14,HDAC3
HDAC3,NCOA1
NCOA1,HDAC3
HDAC3,POLR2F
POLR2F,HDAC3
HDAC3,EZH2
EZH2,HDAC3
HDAC3,CHD4
CHD4,HDAC3
